,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML
589,151.05646877867437,4.956116666666999,1519.7234911925848,1040.8078174972359,1834.951467247568,0.0
590,151.05646877867437,6.256116666666994,5840.962800619112,4691.651001227984,6673.351875849152,0.0
591,151.05943372313197,1.356116666667,8336.243167329276,8462.165124138373,5816.4942387891,0.0
592,151.05943372313197,1.4561166666670002,985.3305367475102,970.5593705408251,1484.9668054874242,0.0
593,151.05943372313197,4.856116666666999,6827.869701061591,4941.393871945637,7227.772885880095,0.0
594,151.05943372313197,4.956116666666999,7300.4908582356875,5879.139935775708,7692.862509390929,0.0
595,151.05943372313197,6.256116666666994,5777.769590415706,3462.5050791161766,4922.04693325374,0.0
596,151.07309515836454,1.056116666667,5490.967438466422,3909.585280813815,4775.56303374367,8959.119571726857
597,151.96602995291929,13.05611666666697,34831.13472951704,32475.948944733907,25445.412810188835,254.45170943476523
598,152.02934286671982,3.956116666667002,5837.518021092352,6571.624747246731,9490.664052427333,0.0
599,152.02934286671982,5.056116666666998,885.3890245840977,850.7367990934674,683.5957708969574,0.0
600,152.04740639714578,5.056116666666998,7289.788361797608,5291.26504904418,4799.605303404374,0.0
601,152.04740639714578,6.056116666666995,1545.1916301629776,604.8300221357838,963.5051681611901,0.0
602,152.04740639714578,6.156116666666994,2560.237270080797,1091.270909280277,1492.815608221226,0.0
603,152.0532607317397,1.8561166666670008,4169.372309633369,3822.1357825346786,3863.163148656507,0.0
604,152.05966627241423,6.256116666666994,149127.8197535708,130505.11702534038,137837.93545971188,0.0
605,152.05966627241423,6.356116666666994,148497.26793302232,125902.7387142708,136558.5197361519,0.0
606,152.07169131809587,1.056116666667,206339.7728763232,186224.6094933907,192832.66472717264,0.0
607,152.07169131809587,1.156116666667,204944.7975758607,183905.26319503333,189691.74782470224,0.0
608,152.97812161986883,13.05611666666697,358070.07820809877,339573.12861034216,325843.8841620245,245.55589296796293
609,152.97812161986883,13.15611666666697,357919.4375957651,340596.0789354054,317993.50750213733,245.58148734987034
610,153.01946404251845,0.8561166666669999,115921.02487109046,102948.78021985167,95663.73437535236,0.0
611,153.01946404251845,0.956116666667,113929.78642447099,101939.49728422472,92271.76740415435,0.0
612,153.0305807347115,0.656116666667,1496.6208707361873,608.7478691434615,1531.5562640672865,0.0
613,153.0305807347115,4.656116666667,14507.166608198811,11756.821163569455,13795.17744594707,0.0
614,153.055150207165,1.056116666667,12153.429853992875,8358.449880999964,11046.300669486329,10494.158029845967
615,153.055150207165,4.756116666666999,8395.020711324514,7698.5238755845785,7448.666493374052,0.0
616,153.055150207165,4.856116666666999,8374.830084032496,8646.651950987953,7373.316241260293,0.0
617,153.0745662236757,1.056116666667,18853.673789846565,15710.358647155761,16993.27578284617,0.0
618,153.0745662236757,1.156116666667,23753.039837718366,18430.6177032787,20287.341213761494,0.0
619,153.09095538879063,0.956116666667,9595.295550978597,8172.430440171151,8650.505382938916,16447.73903508442
620,153.09095538879063,1.056116666667,7919.555803919397,5846.214036569252,7307.60014502358,10614.091308083067
621,153.9818340893028,13.05611666666697,8907.997162302334,7889.30079874017,7387.389609107927,0.0
622,154.0225348827751,0.956116666667,10142.121094669348,8148.243609660244,8331.158820197406,0.0
623,154.05760639100902,4.756116666666999,173655.03004727646,150642.19142663747,158446.31093244322,0.0
624,154.05760639100902,4.856116666666999,179791.59531476695,158424.31305362296,168149.76397979987,0.0
625,154.91550206637075,13.456116666666968,6712.626858599824,5587.019147119041,5756.652243158598,0.0
626,154.91550206637075,13.556116666666968,6678.026222988316,5249.932784520002,5729.608951857656,0.0
627,154.97244653452066,7.956116666666988,12055.38908206974,6251.99215928133,5055.001622490119,0.0
628,154.97244653452066,8.056116666666988,11072.12988923423,5737.283517848737,4967.644304534212,0.0
629,155.10732701785827,0.8561166666669999,26152.17611045973,21685.96274674108,20696.58911799503,4386.303633670781
630,155.10732701785827,0.956116666667,29999.509473914717,23558.84584647967,23330.107919838545,4640.819242902758
631,156.03102958878304,0.656116666667,2744.6055293223108,2622.431577112815,3282.7095424807703,0.0
632,156.05500026234418,4.756116666666999,9845.47334772999,8173.312683700755,8031.765172565634,0.0
633,156.05500026234418,4.856116666666999,9818.546859453345,8243.722633251715,8604.990502910538,0.0
634,156.07470216642486,4.056116666667002,13948.25140734038,10144.802886213783,12111.446668554889,0.0
635,157.02081821392196,0.656116666667,3513.984794420759,2354.1572333061886,3974.5305151699717,0.0
636,157.026750670654,4.956116666666999,4057.0986976978847,2544.9701955498554,2820.308295324309,0.0
637,157.03651722974053,5.156116666666998,5591.660198443205,5428.901666203552,6022.624669512934,541.6117304014042
638,157.03651722974053,5.256116666666998,5550.005420707565,5669.657606168598,6009.646849652267,539.0832072511128
639,157.08684642312608,1.056116666667,108867.50602602596,91033.65386119191,94452.64719822862,4707.157573608753
640,157.12282731352667,0.8561166666669999,604213.1110785133,521393.4676461384,480940.49536682194,101140.75727784773
641,157.12282731352667,0.956116666667,593209.1578197512,515252.1819737697,462794.1357767297,100783.69022749111
642,158.01039697817515,0.656116666667,11308.043781123586,8717.591183323173,12714.979837673469,0.0
643,158.06201458945392,1.6561166666670004,4844.59699037468,3849.733273201224,5525.875352299881,0.0
644,158.06201458945392,1.7561166666670005,494.9352556104668,472.09219262882846,915.5785640647182,0.0
645,158.06201458945392,5.056116666666998,2099.0737609163853,1264.0041119139535,784.1882848688236,0.0
646,158.08223846412088,1.256116666667,15164.125716860417,15267.41154724862,14955.29626894038,0.0
647,158.0900574378227,1.056116666667,10693.532977224422,9416.762319427198,8934.382468186257,0.0
648,158.12667037720945,0.8561166666669999,70339.2394341655,69727.6401844566,73861.71445226533,9753.778782683414
649,158.12667037720945,0.956116666667,67215.28435184287,63823.54910578471,57535.32126304845,9600.324188666264
650,158.95037819221284,3.2561166666670016,1215.8636315390188,995.8287326721388,789.5414989870312,0.0
651,159.00385681657838,5.456116666666997,3812.524333543377,4055.8378544511434,3905.814220700672,0.0
652,159.00385681657838,5.5561166666669966,3400.4786595663954,3667.8945840023825,3775.1011665433416,0.0
653,159.04106769806185,5.056116666666998,10090.842882634684,7368.359538991451,8463.720085616103,648.9395677495469
654,159.10262986201448,0.956116666667,115766.65647248414,110354.79090584829,102472.5044332383,0.0
655,159.11691034229554,0.8561166666669999,19014.19934362427,12005.731409377699,14143.221431379454,0.0
656,159.89380637235377,0.656116666667,4734.12928228242,1349.4341000114287,1000.7460902837137,0.0
657,160.09703171319822,4.1561166666670015,3502.961123509534,3124.102944056151,3380.86662327492,0.0
658,160.09703171319822,5.356116666666997,3225.547040981108,3547.489345007171,4646.110719982247,0.0
659,160.10637263068318,0.956116666667,9586.533365413767,8272.026997311823,8908.091840057039,0.0
660,160.11848455457653,0.8561166666669999,2993.599261761959,1545.0352715413428,1552.2344913627542,0.0
661,160.84224041763127,5.056116666666998,23991.678014785874,14483.969603992893,12880.72120172199,0.0
662,160.9493843688667,0.656116666667,3141.638495700601,3386.275393023894,4107.603856177304,0.0
663,160.9493843688667,13.456116666666968,111734.487736375,92480.50403463811,83254.49233769483,852.1747916654637
664,160.9493843688667,13.556116666666968,106841.0955838391,88014.5225508558,79362.02017840993,859.2621431239343
665,160.95638405284586,0.8561166666669999,11750.443635938012,10486.088653122433,9300.38811831877,0.0
666,161.00960522579837,0.656116666667,1651.4987318788897,1778.789318134515,1416.2745281523137,0.0
667,161.13329585668038,0.8561166666669999,54948.89592595221,47307.99824400792,39127.618756968004,0.0
668,161.13329585668038,0.956116666667,53342.19641329711,46165.95923073076,37408.89959611258,0.0
669,161.91368675583942,2.456116666667001,8654.377435949596,4810.910434829626,5284.720514195023,0.0
670,161.987109195554,1.056116666667,11311.426286141259,11925.41783148616,11248.911792269972,0.0
671,162.02231844098048,1.5561166666670003,31326.431568018845,29877.92743940856,26721.66903956444,0.0
672,162.07733333362086,4.056116666667002,30777.353949704026,24683.715037332302,22564.35023421011,0.0
673,162.07733333362086,4.1561166666670015,30811.588492381703,25410.918613918726,22546.264740344253,0.0
674,162.07733333362086,5.056116666666998,2910.8561365728638,1936.4931502655995,1921.9908050585261,0.0
675,162.13658647862852,0.8561166666669999,7896.489447952247,6607.9906251825,7375.209877701437,0.0
676,162.83924457507845,5.056116666666998,25197.520753895322,8147.509877032304,12136.558288223954,0.0
677,162.83924457507845,5.156116666666998,25134.32735680272,7981.518692095083,12083.984585525202,0.0
678,162.89336547183882,0.656116666667,7233.314659134849,2988.600901316364,2462.050866387298,0.0
679,162.94870951799982,13.456116666666968,7788.801667920431,7313.303255826009,6112.559288930368,0.0
680,162.94870951799982,13.556116666666968,8437.800321750221,7922.492486788999,6808.614959253003,0.0
681,162.96012446109978,12.156116666666971,609.8128206598788,0.0,316.1915864527737,0.0
682,162.96012446109978,13.05611666666697,274958.60296958475,232183.75676343124,226689.01019823184,0.0
683,162.96012446109978,13.15611666666697,274368.6755825086,231377.6559575504,226476.4983783762,311.53565686103343
684,163.02536123294564,1.5561166666670003,1654.225316315014,1698.8505837509285,1395.64650187192,0.0
685,163.04292228286184,0.956116666667,13877.02802114185,14011.623161008876,8677.575812307054,0.0
686,163.04292228286184,1.056116666667,15047.578844109636,15137.205061053442,9981.604034671844,0.0
687,163.04292228286184,5.356116666666997,2998.6831090201595,3588.848167755973,3967.3169401276336,0.0
688,163.05098883936063,0.656116666667,12317.988063546502,6919.306036770891,8051.817679300291,0.0
689,163.0612459247505,1.256116666667,1750.872575137478,1475.8513005301043,1276.8903815988645,0.0
