,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
FT2560,371.065179985206,0.934583333333,0.5673909783363342,0.8744248151779175,0.9365614652633667
FT2561,371.145824543472,4.375534057617184,0.9781599640846252,0.9847401976585388,0.9827991127967834
FT2562,371.186501714961,4.026406860351567,0.9856833815574646,0.9845943450927734,0.9864199757575989
FT2563,371.280051967582,0.9678333333329999,0.9646127223968506,0.9585984945297241,0.9708243608474731
FT2564,371.313100169951,0.818216666667,0.9919122457504272,0.9888757467269897,0.9895271062850952
FT2567,372.187333595839,0.868083333333,0.8525580763816833,0.8671512603759766,0.8815076947212219
FT2568,372.283008472811,0.9678511937459316,0.9853338003158569,0.9845641851425171,0.9822429418563843
FT2569,372.561552611689,0.6519805908203133,0.9481777548789978,0.36483752727508545,0.9589309692382812
FT2571,373.046237704338,0.9262837801617068,0.9863395690917969,0.9892820119857788,0.981456995010376
FT2573,373.114990722752,5.024150594075517,0.9914400577545166,0.9946388602256775,0.9912571907043457
FT2574,373.311644617917,0.9512176513671867,0.9822678565979004,0.9812198281288147,0.9826976656913757
FT2575,373.867426700689,13.103516666667,0.9263929128646851,0.9421327710151672,0.9658078551292419
FT2576,374.314314435016,0.951216666667,0.9816063046455383,0.9796261191368103,0.9819143414497375
FT2577,374.866103501007,4.990814208984366,0.9989570379257202,0.998195469379425,0.9974299073219299
FT2578,375.081463153914,6.387333333333,0.5834905505180359,0.9884098768234253,0.8788608312606812
FT2579,375.12772661453,4.990900675455733,0.9833259582519531,0.9840294718742371,0.9834619760513306
FT2580,375.146038119431,1.0477342989603684,0.9849132895469666,0.9855638742446899,0.981391191482544
FT2581,375.275911523131,0.9678333333329999,0.9925185441970825,0.9917221665382385,0.9915800094604492
FT2584,376.152323781723,1.0842185974121101,0.9768587946891785,0.9655871391296387,0.9748181104660034
FT2585,376.127152698527,4.192933333333,0.9506136178970337,0.9748513102531433,0.9673237204551697
FT2586,376.279506152831,0.9678511937459316,0.9893342852592468,0.9881360530853271,0.9886090755462646
FT2587,376.877428474001,13.111841967773435,0.684178352355957,0.8153361678123474,0.8031183481216431
FT2588,377.03122740035,1.3544722880047233,0.8542405366897583,0.7388421297073364,0.8342970013618469
FT2589,377.041987049571,4.791416666667001,0.8334420323371887,0.9949280023574829,0.3072781264781952
FT2590,377.16112315712,0.9761506423948533,0.9419305324554443,0.9516791105270386,0.9335936903953552
FT2591,377.19519464097,0.8265332664491416,0.9793325662612915,0.9775556921958923,0.9828893542289734
FT2594,377.269911901266,0.8348498662312834,0.9877328872680664,0.9415223002433777,0.986772358417511
FT2596,378.10857598652,5.157150268554684,0.969389796257019,0.9744998812675476,0.9734125137329102
FT2597,378.164965311212,1.0011014302571617,0.9800750017166138,0.9819118976593018,0.9816411137580872
FT2598,378.885506481055,13.086900000000002,0.9820945858955383,0.9809219241142273,0.9814132452011108
FT2599,379.101045819649,3.31168263753255,0.9791295528411865,0.9784618616104126,0.9815545082092285
FT2600,379.211371149986,0.801599719492595,0.9843786358833313,0.9829385280609131,0.982858419418335
FT2603,379.249798718259,0.851466666667,0.9725837707519531,0.9764624238014221,0.9811576008796692
FT2604,380.129348908927,4.7831002502443,0.9888043999671936,0.9891887903213501,0.985142171382904
FT2608,381.183143017685,0.8182247922263216,0.9939625859260559,0.9933232665061951,0.9926268458366394
FT2611,381.733100195372,1.05095,0.9889629483222961,0.9981162548065186,0.9996389150619507
FT2612,381.880314460302,13.086900000000002,0.9672393798828125,0.9691080451011658,0.9785913228988647
FT2613,382.04783339727,5.87198384602865,0.9748126864433289,0.9759843349456787,0.9735837578773499
FT2614,382.187098613758,0.8348498662312834,0.9823058247566223,0.9821427464485168,0.9742934107780457
FT2616,382.88601495757,13.0952163696289,0.9764541387557983,0.9678424596786499,0.9793882369995117
FT2619,383.122073492936,5.323383585611983,0.9925432205200195,0.9928487539291382,0.9920758008956909
FT2621,383.28350463711,0.868083333333,0.9850167036056519,0.9844411611557007,0.9876307845115662
FT2622,383.731949617757,1.0509684244791666,0.9917757511138916,0.9966830611228943,0.9979821443557739
FT2623,384.157015627923,0.8514666770936734,0.9905782341957092,0.9894617199897766,0.9894585609436035
FT2625,384.311257851606,0.9678333333329999,0.9845912456512451,0.9842610359191895,0.9837019443511963
FT2626,384.194558549879,1.100833333333,0.8435582518577576,0.8574322462081909,0.9154040217399597
FT2627,384.893466859529,13.1534,0.926421046257019,0.9010513424873352,0.9253799319267273
FT2628,385.001297298122,9.803616304524565,0.9737439155578613,0.9754434823989868,0.9293493032455444
FT2631,385.169306881218,0.9013505299886067,0.9880571365356445,0.986221432685852,0.9882212281227112
FT2632,385.32963835337,0.8348498662312834,0.9813568592071533,0.9826450347900391,0.9836570024490356
FT2634,385.730256705667,1.0509684244791666,0.9921281337738037,0.9994339346885681,0.9980508089065552
FT2636,386.174405854853,0.917966666667,0.9791098833084106,0.9792613387107849,0.9791963696479797
FT2638,386.86175213916,13.086900000000002,0.9129074811935425,0.9486678838729858,0.9496358036994934
FT2639,386.961815065524,5.09065,0.974881649017334,0.9843375086784363,0.9835110902786255
FT2640,387.062040210633,0.6353500000000001,0.978594958782196,0.9870871305465698,0.9789078831672668
FT2642,387.184613116029,0.9179670407614784,0.9795595407485962,0.9847317934036255,0.9834485650062561
FT2644,387.253960308792,0.851466687520345,0.9698437452316284,0.9704897999763489,0.9533219933509827
FT2645,387.728761595906,1.0509592122395834,0.9870909452438354,0.9899470210075378,0.9979769587516785
FT2646,388.180958217505,0.9663803736368817,0.9705533385276794,0.9707597494125366,0.9793898463249207
FT2647,389.101985192206,1.3834524790445966,0.9882121682167053,0.9901180863380432,0.9881768822669983
FT2648,389.090445067345,1.8156756515504666,0.9232021570205688,0.9563145637512207,0.9238837957382202
FT2649,389.159251709652,0.9844673090618533,0.9858896732330322,0.9859551787376404,0.9864852428436279
FT2650,389.133567060051,1.2837,0.8241519927978516,0.9922453761100769,0.9911274313926697
FT2651,389.269074945464,0.83485,0.9866136908531189,0.9865642786026001,0.9852209687232971
FT2652,390.164686060701,1.0011014302571617,0.9730389714241028,0.9550554156303406,0.9694980382919312
FT2653,390.105958118423,1.3834524790445966,0.9341055750846863,0.9650260806083679,0.9816468358039856
FT2654,390.286715169827,0.9761589302064649,0.9652908444404602,0.9642146825790405,0.9413907527923584
FT2655,390.820882750129,4.974283854166667,0.9986575841903687,0.9989256262779236,0.9993681311607361
FT2656,391.101340104393,5.040725708007816,0.992352306842804,0.9925853610038757,0.9919707775115967
FT2657,391.153932427547,5.323503112792967,0.9824840426445007,0.9835364818572998,0.9825873970985413
FT2658,391.176327321296,0.917966666667,0.9831961393356323,0.9800634384155273,0.9803882837295532
FT2662,392.104500800563,5.040766906738283,0.9882785081863403,0.977846622467041,0.9829087257385254
FT2663,392.152985108347,5.323383333333,0.9823693633079529,0.9815871119499207,0.9857766032218933
FT2664,392.179090422998,0.9179674148559567,0.9347989559173584,0.9314650297164917,0.9407263398170471
FT2666,392.900056671456,13.086900000000002,0.980614185333252,0.9817050695419312,0.9801698327064514
FT2667,393.099189954832,5.0407666666669995,0.9880672693252563,0.9926270842552185,0.9964537620544434
