,index,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
3206,667267,473.28453703482705,0.756116666667,0.9897516965866089,0.9840593338012695,0.983187198638916
3207,667707,473.361113338496,0.756116666667,0.9946876764297485,0.9939680099487305,0.9940868616104126
3208,667708,473.361113338496,0.8561166666669999,0.9859808683395386,0.9854241013526917,0.9848796725273132
3209,667929,473.38159351525763,0.9561166666669999,0.9801310300827026,0.9828236103057861,0.9799893498420715
3210,667930,473.38159351525763,1.0561166666669999,0.9102988839149475,0.9042938947677612,0.8773731589317322
3211,668147,474.13541260338087,0.756116666667,0.9841587543487549,0.9914899468421936,0.0
3212,668148,474.13541260338087,0.8561166666669999,0.9844220876693726,0.983005940914154,0.9879029393196106
3213,668371,474.26486913930574,1.156116666667,0.7766815423965454,0.8112946152687073,0.842303991317749
3214,668587,474.28752952487923,0.756116666667,0.9945301413536072,0.9909060001373291,0.99402916431427
3215,668807,474.36455159988213,0.756116666667,0.9918461441993713,0.9920105934143066,0.9937226176261902
3216,668808,474.36455159988213,0.8561166666669999,0.9796209931373596,0.9813280701637268,0.9839593768119812
3217,669029,474.38745183567767,0.9561166666669999,0.9609552621841431,0.8793433904647827,0.9740144610404968
3218,669030,474.38745183567767,1.0561166666669999,0.9005231261253357,0.9327098727226257,0.8908839821815491
3219,669250,474.66307568480363,1.0561166666669999,0.9896442890167236,0.9964069724082947,0.9988526105880737
3220,669690,475.2924705237256,1.0561166666669999,0.825036346912384,0.6543856263160706,0.936978280544281
3221,669908,475.31276262662743,0.8561166666669999,0.9344934821128845,0.9611603021621704,0.9414573311805725
3222,669909,475.31276262662743,0.9561166666669999,0.9746336936950684,0.9749636650085449,0.9720144271850586
3223,670127,475.37709426267133,0.756116666667,0.9870998859405518,0.9804034233093262,0.983564019203186
3224,670128,475.37709426267133,0.8561166666669999,0.978894829750061,0.9761636853218079,0.9748958349227905
3225,670355,476.11307500865036,1.5561166666670003,0.9730940461158752,0.9726410508155823,0.9747741222381592
3226,670567,476.1510241956215,0.756116666667,0.9868285059928894,0.9866195917129517,0.9838661551475525
3227,670568,476.1510241956215,0.8561166666669999,0.9838233590126038,0.9830284118652344,0.9849125146865845
3228,670791,476.2780611213825,1.156116666667,0.9586572051048279,0.9534881114959717,0.9572237133979797
3229,670792,476.2780611213825,1.256116666667,0.8929898142814636,0.8903264999389648,0.869464099407196
3230,671007,476.3810451350987,0.756116666667,0.9896748661994934,0.9894659519195557,0.9895880222320557
3231,671008,476.3810451350987,0.8561166666669999,0.9546693563461304,0.9519464373588562,0.9616715312004089
3232,671235,477.1158994490968,1.5561166666670003,0.9571185111999512,0.9516922831535339,0.9715849161148071
3233,671473,477.15681141524004,3.3561166666670017,0.0,0.992214024066925,0.9742921590805054
3234,671671,477.28124952482153,1.156116666667,0.8864849805831909,0.8971641063690186,0.8769170045852661
3235,671888,477.32248245138163,0.8561166666669999,0.9803226590156555,0.9759964942932129,0.9812107086181641
3236,672109,477.3429031966642,0.9561166666669999,0.9850869178771973,0.9842527508735657,0.9883855581283569
3237,672110,477.3429031966642,1.0561166666669999,0.8452693223953247,0.8700210452079773,0.8913042545318604
3238,672547,477.3913771625358,0.756116666667,0.9920570254325867,0.9904897212982178,0.9922195672988892
3239,672548,477.3913771625358,0.8561166666669999,0.98269122838974,0.982978880405426,0.9828610420227051
3240,672771,478.2923855349973,1.156116666667,0.9186211824417114,0.9291483759880066,0.9368345737457275
3241,672989,478.3465135185456,0.9561166666669999,0.9819172024726868,0.9853364825248718,0.9784471392631531
3242,673207,478.3960069003992,0.756116666667,0.9931454658508301,0.9945730566978455,0.995646059513092
3243,673647,479.28410032183865,0.756116666667,0.932651937007904,0.9229851961135864,0.9479836821556091
3244,673648,479.28410032183865,0.8561166666669999,0.9037185907363892,0.8305553197860718,0.8868128061294556
3245,674087,479.33837785009007,0.756116666667,0.8937963843345642,0.8845804929733276,0.902449369430542
3246,674088,479.33837785009007,0.8561166666669999,0.9819021224975586,0.9815661907196045,0.9836568832397461
3247,674307,479.36917228344043,0.756116666667,0.9907540082931519,0.9943101406097412,0.9949210286140442
3248,674527,479.40506036630194,0.756116666667,0.9247527718544006,0.7913185358047485,0.9500974416732788
3249,674528,479.40506036630194,0.8561166666669999,0.9798868894577026,0.9777751564979553,0.982867956161499
3250,674747,480.2862692470062,0.756116666667,0.9938255548477173,0.9968549013137817,0.9937250018119812
3251,674971,480.3080365033904,1.156116666667,0.890308141708374,0.8666552305221558,0.8579093217849731
3252,675188,480.33993576851555,0.8561166666669999,0.9553642272949219,0.9767539501190186,0.9399162530899048
3253,675407,480.3742109202202,0.756116666667,0.9860070943832397,0.9934677481651306,0.9853595495223999
3254,675848,481.28241229619124,0.8561166666669999,0.9877653121948242,0.9872416257858276,0.9869440793991089
3255,675849,481.28241229619124,0.9561166666669999,0.9591271877288818,0.9178672432899475,0.9533185362815857
3256,676287,481.35285503907124,0.756116666667,0.9483259916305542,0.9658783674240112,0.9080217480659485
3257,676288,481.35285503907124,0.8561166666669999,0.9854556918144226,0.9845874309539795,0.9864083528518677
3258,676507,481.3862049927444,0.756116666667,0.999896764755249,0.0,0.9997530579566956
3259,676727,481.42235458737804,0.756116666667,0.8772880434989929,0.9033312797546387,0.8818532824516296
3260,676728,481.42235458737804,0.8561166666669999,0.9853535890579224,0.9849517941474915,0.983849048614502
3261,677168,482.28493804465694,0.8561166666669999,0.9893895983695984,0.989437460899353,0.9880921840667725
3262,677169,482.28493804465694,0.9561166666669999,0.9597431421279907,0.9358947277069092,0.9628292918205261
3263,677387,482.356545507394,0.756116666667,0.8987146615982056,0.8782325983047485,0.8875153660774231
3264,677388,482.356545507394,0.8561166666669999,0.9808715581893921,0.9815515875816345,0.9841894507408142
3265,677608,482.42680910796616,0.8561166666669999,0.0,0.9946900606155396,0.9992073178291321
3266,677950,482.8455256204826,13.05611666666697,0.8068526983261108,0.9776968955993652,0.7187280058860779
3267,678269,483.29660236217563,0.9561166666669999,0.9437209367752075,0.954473078250885,0.9480041265487671
3268,678487,483.3674737352022,0.756116666667,0.9780797958374023,0.9770140051841736,0.9622686505317688
3269,678488,483.3674737352022,0.8561166666669999,0.9849393367767334,0.9848671555519104,0.9861392378807068
3270,678708,483.4406570781833,0.8561166666669999,0.9968897700309753,0.9966785907745361,0.9962402582168579
3271,679149,484.2842043979828,0.9561166666669999,0.0,0.9628028869628906,0.9643410444259644
3272,679150,484.2842043979828,1.0561166666669999,0.8519179821014404,0.8695710897445679,0.9205566048622131
3273,679367,484.3718449176955,0.756116666667,0.9751313328742981,0.9717891216278076,0.9754940867424011
3274,679368,484.3718449176955,0.8561166666669999,0.9812402129173279,0.9817609190940857,0.9813107252120972
3275,679588,484.4444572400672,0.8561166666669999,0.9962473511695862,0.9955403208732605,0.994499683380127
3276,679930,484.84997217661345,13.05611666666697,0.9475353360176086,0.9572510123252869,0.9386444091796875
3277,680094,485.15114874180176,7.45611666666699,0.9779541492462158,0.9639862179756165,0.977850615978241
3278,680249,485.31782066269943,0.9561166666669999,0.7805784344673157,0.9728677868843079,0.8157170414924622
3279,680467,485.3810840904361,0.756116666667,0.9716991782188416,0.9674656391143799,0.9667547345161438
3280,680468,485.3810840904361,0.8561166666669999,0.9699257016181946,0.9659810066223145,0.9660712480545044
3281,680688,485.44685881403245,0.8561166666669999,0.9999078512191772,0.9998038411140442,0.9997736811637878
3282,680907,486.38585124486053,0.756116666667,0.9939419627189636,0.9945853352546692,0.992495059967041
3283,681152,487.1317736900555,3.2561166666670016,0.9863894581794739,0.9872688055038452,0.9857747554779053
3284,681166,487.1317736900555,4.656116666667,0.9822743535041809,0.0,0.97636878490448
3285,681348,487.3370264291033,0.8561166666669999,0.9837749004364014,0.9833838939666748,0.9836246967315674
3286,681569,487.36453541882173,0.9561166666669999,0.9939175248146057,0.9928238391876221,0.9933270215988159
3287,681570,487.36453541882173,1.0561166666669999,0.9263151288032532,0.9055895209312439,0.9252849221229553
3288,681789,487.37814976971515,0.9561166666669999,0.9801968336105347,0.9764119386672974,0.9783531427383423
3289,682230,488.1947662683351,1.0561166666669999,0.8980455994606018,0.8711254596710205,0.8374936580657959
3290,682448,488.33379749468185,0.8561166666669999,0.980975866317749,0.9861302971839905,0.9804999828338623
3291,682669,488.3686837339171,0.9561166666669999,0.9934667944908142,0.9884379506111145,0.9938881993293762
3292,682670,488.3686837339171,1.0561166666669999,0.0,0.8697587251663208,0.9303026795387268
3293,682889,488.3840285818336,0.9561166666669999,0.9837279319763184,0.0,0.9834331274032593
3294,683107,489.35845394693257,0.756116666667,0.9815794229507446,0.971041738986969,0.958093523979187
3295,683108,489.35845394693257,0.8561166666669999,0.9850613474845886,0.9852486252784729,0.9866306185722351
3296,683327,489.3685373966472,0.756116666667,0.988353967666626,0.9738431572914124,0.9848893880844116
3297,683328,489.3685373966472,0.8561166666669999,0.9854674339294434,0.987250566482544,0.9865329265594482
3298,683548,489.3891745199051,0.8561166666669999,0.9957919120788574,0.9953088164329529,0.9971730709075928
3299,683767,490.36121013534523,0.756116666667,0.9761043787002563,0.9772697687149048,0.9734777808189392
3300,683768,490.36121013534523,0.8561166666669999,0.981590986251831,0.9812585711479187,0.9790678024291992
3301,683988,490.39455791842653,0.8561166666669999,0.9965479969978333,0.9961863160133362,0.9968010187149048
3302,684249,491.0547696816437,4.956116666666999,0.9976389408111572,0.9970519542694092,0.9982607960700989
3303,684427,491.3730552126307,0.756116666667,0.9912188649177551,0.9913339018821716,0.9877196550369263
3304,684428,491.3730552126307,0.8561166666669999,0.9860801100730896,0.982445478439331,0.9870089888572693
3305,684647,492.37728244743766,0.756116666667,0.9912433624267578,0.9904147386550903,0.9897393584251404
3306,684648,492.37728244743766,0.8561166666669999,0.9827064275741577,0.9818575382232666,0.9827370643615723
3307,685129,493.05425137771323,4.956116666666999,0.9978705644607544,0.9991772770881653,0.9999569654464722
3308,685307,493.3881887371333,0.756116666667,0.9930451512336731,0.9924439787864685,0.9928979873657227
3309,685308,493.3881887371333,0.8561166666669999,0.9847112894058228,0.9829761981964111,0.983737587928772
3310,685533,494.124092829113,1.3561166666670001,0.8607369661331177,0.7788772583007812,0.8716668486595154
3311,685534,494.124092829113,1.4561166666670002,0.960853099822998,0.9751782417297363,0.9717608690261841
3312,685747,494.39243229431946,0.756116666667,0.9908169507980347,0.991480827331543,0.989809513092041
3313,685748,494.39243229431946,0.8561166666669999,0.9807904958724976,0.9805794358253479,0.9808032512664795
3314,686190,495.2944391426685,1.0561166666669999,0.8784688711166382,0.8997094035148621,0.9457581639289856
3315,686407,495.31692766161115,0.756116666667,0.9822179675102234,0.9808079600334167,0.9828249216079712
3316,686408,495.31692766161115,0.8561166666669999,0.9375193119049072,0.7793599367141724,0.9469214677810669
3317,686628,495.32872208113116,0.8561166666669999,0.9244242310523987,0.9498914480209351,0.9819106459617615
3318,686848,495.3459223184434,0.8561166666669999,0.9187994599342346,0.9583103656768799,0.0
3319,687067,495.40314239737535,0.756116666667,0.9926284551620483,0.9930325746536255,0.9915400147438049
3320,687068,495.40314239737535,0.8561166666669999,0.9830828905105591,0.9806160926818848,0.9843237996101379
3321,687287,496.3390823041623,0.756116666667,0.9965009689331055,0.9938234090805054,0.9969655871391296
3322,687507,496.4077593180427,0.756116666667,0.991277813911438,0.9926310777664185,0.9901939034461975
3323,687508,496.4077593180427,0.8561166666669999,0.9782383441925049,0.9793233871459961,0.9795054197311401
3324,687728,497.1672905304921,0.8561166666669999,0.9826852083206177,0.9839041233062744,0.9836984872817993
3325,687949,497.27767713289137,0.9561166666669999,0.9812198281288147,0.9668304920196533,0.9809555411338806
3326,688167,497.29848918289326,0.756116666667,0.9841622114181519,0.9659761190414429,0.9609783887863159
3327,688168,497.29848918289326,0.8561166666669999,0.7952332496643066,0.8271433115005493,0.8543151617050171
3328,688607,497.3840414575438,0.756116666667,0.9877824187278748,0.9869324564933777,0.9903649687767029
3329,688827,497.4107537076282,0.756116666667,0.9995545744895935,0.9998701810836792,0.0
3330,689048,497.45532703815616,0.8561166666669999,0.9958950281143188,0.9953063130378723,0.9957349300384521
3331,689271,498.26176382221615,1.156116666667,0.896725594997406,0.8650305867195129,0.9054856300354004
3332,689489,498.2889893310936,0.9561166666669999,0.984606921672821,0.9837396740913391,0.9837438464164734
3333,689707,498.3801240491494,0.756116666667,0.9977497458457947,0.9970243573188782,0.0
3334,689928,498.4600961090445,0.8561166666669999,0.9948963522911072,0.9958680868148804,0.99440598487854
3335,690270,498.8606562616352,13.05611666666697,0.9832100868225098,0.9828139543533325,0.9836722016334534
3336,690271,498.8606562616352,13.15611666666697,0.7665679454803467,0.8100119233131409,0.804105818271637
3337,690367,498.93020964503705,0.756116666667,0.9961163997650146,0.9958078861236572,0.9959548711776733
3338,690368,498.93020964503705,0.8561166666669999,0.982384979724884,0.9801007509231567,0.9832758903503418
